video_id,trending_date,views,likes,comment_count,previous_views,view_growth,view_growth_pct,view_velocity,engagement_rate,growth_score,engagement_score,trend_velocity_score,trend_status,velocity_percentile,engagement_percentile,emerging_trend_score,emerging_status,trend_alert,first_trending_date,days_since_first_trending,emerging_date,time_to_trend_days
d6sRN0ZWqTA,2018-03-19,430679,1776,60,103536.0,327143.0,315.9702905269665,3.159702905269665,0.42630358108939603,99.24089378634832,21.354166666666664,75.87487565044383,Hot,99.24089378634832,21.354166666666664,68.08620293847567,Emerging,True,2018-03-18,1,2018-03-19,1.0
d6sRN0ZWqTA,2018-03-20,528232,2051,72,430679.0,97553.0,22.65097671351517,0.2265097671351517,0.4019067379484772,43.82614018977655,19.604779411764707,36.55973195637299,Normal,43.82614018977655,19.604779411764707,34.137595878571815,Normal,False,2018-03-18,2,2018-03-19,1.0
d6sRN0ZWqTA,2018-03-21,565513,2128,81,528232.0,37281.0,7.057694346423542,0.07057694346423542,0.3906187832994113,12.017141108050199,18.915441176470587,14.086631128576315,Normal,12.017141108050199,18.915441176470587,14.776461135418355,Normal,False,2018-03-18,3,2018-03-19,1.0
d6sRN0ZWqTA,2018-03-22,585175,2193,82,565513.0,19662.0,3.4768431494943526,0.034768431494943526,0.3887725893963344,5.044383226201408,18.76531862745098,9.160663846576279,Normal,5.044383226201408,18.76531862745098,10.532757386701238,Normal,False,2018-03-18,4,2018-03-19,1.0
d8O6SoPOkAk,2018-06-02,4366825,189975,30783,,,,,5.055343413120516,,84.67830882352942,,,,84.67830882352942,,,False,2018-06-02,0,2018-06-03,1.0
d8O6SoPOkAk,2018-06-03,8786318,235914,39020,4366825.0,4419493.0,101.20609367217601,1.0120609367217601,3.1291150627600772,89.81940618304255,74.95710784313725,85.36071668107095,Viral,89.81940618304255,74.95710784313725,83.87448684708042,Hot,True,2018-06-02,1,2018-06-03,1.0
d8O6SoPOkAk,2018-06-03,8786318,235918,39020,8786318.0,0.0,0.0,0.0,3.129160588087069,1.144781144781145,74.96017156862746,23.28939827193504,Normal,1.144781144781145,74.96017156862746,30.670937314319673,Normal,False,2018-06-02,1,2018-06-03,1.0
d8O6SoPOkAk,2018-06-04,10828537,260973,43061,8786318.0,2042219.0,23.24317194073786,0.23243171940737858,2.8077107738561544,44.78114478114478,72.68382352941177,53.15194840562488,Growing,44.78114478114478,72.68382352941177,55.942216280451575,Growing,False,2018-06-02,2,2018-06-03,1.0
d8O6SoPOkAk,2018-06-05,12221037,276630,45286,10828537.0,1392500.0,12.859539566609968,0.12859539566609968,2.6341136189997623,24.860728497092133,71.31433823529412,38.79681141855273,Normal,24.860728497092133,71.31433823529412,43.442172392372925,Growing,False,2018-06-02,3,2018-06-03,1.0
d8O6SoPOkAk,2018-06-06,16601984,291055,47015,12221037.0,4380947.0,35.84758805656181,0.35847588056561813,2.0363228876741477,59.60208142026324,65.50857843137254,61.374030523596026,Hot,59.60208142026324,65.50857843137254,61.96468022470696,Emerging,True,2018-06-02,4,2018-06-03,1.0
d8O6SoPOkAk,2018-06-07,18904020,296229,47404,16601984.0,2302036.0,13.866029505871106,0.13866029505871105,1.8177773828000607,27.070707070707073,62.92585784313726,37.82725230243612,Normal,27.070707070707073,62.92585784313726,41.412767379679146,Growing,False,2018-06-02,5,2018-06-03,1.0
dBSprHonOO0,2018-03-06,95985,642,11,,,,,0.6803146324946606,,36.611519607843135,,,,36.611519607843135,,,False,2018-03-06,0,2018-03-07,1.0
dBSprHonOO0,2018-03-07,283435,1007,30,95985.0,187450.0,195.2909308746158,1.9529093087461582,0.3658687176954152,97.1472298745026,17.193627450980394,73.16114914744593,Hot,97.1472298745026,17.193627450980394,65.16578890509372,Emerging,True,2018-03-06,1,2018-03-07,1.0
dD-YA5GXp4s,2018-05-05,364407,4738,719,,,,,1.4975014201154204,,58.32414215686275,,,,58.32414215686275,,,False,2018-05-05,0,2018-05-06,1.0
dD-YA5GXp4s,2018-05-06,780629,7285,1199,364407.0,416222.0,114.21899140247032,1.1421899140247032,1.0868158882132228,91.7722681359045,50.487132352941174,79.38672740101549,Hot,91.7722681359045,50.487132352941174,75.25821382271917,Emerging,True,2018-05-05,1,2018-05-06,1.0
dD-YA5GXp4s,2018-05-07,1266546,10141,1597,780629.0,485917.0,62.246854779927475,0.6224685477992747,0.9267724978011063,77.88797061524335,46.12438725490196,68.35889560714094,Hot,77.88797061524335,46.12438725490196,65.1825372711068,Emerging,True,2018-05-05,2,2018-05-06,1.0
dD-YA5GXp4s,2018-05-08,1758038,13210,1965,1266546.0,491492.0,38.80569675321702,0.3880569675321702,0.8631781565586182,62.38138965411692,44.01041666666667,56.870097757881844,Growing,62.38138965411692,44.01041666666667,55.033000459136815,Growing,False,2018-05-05,3,2018-05-06,1.0
dD-YA5GXp4s,2018-05-09,2175903,15185,2042,1758038.0,417865.0,23.768826384867676,0.23768826384867675,0.7917172778382124,45.55249464340373,41.443014705882355,44.31965066214732,Growing,45.55249464340373,41.443014705882355,43.90870266839518,Growing,False,2018-05-05,4,2018-05-06,1.0
dDRfdMWtRHI,2018-04-26,477481,13908,512,,,,,3.0200154561123895,,74.23406862745098,,,,74.23406862745098,,,False,2018-04-26,0,2018-04-27,1.0
dDRfdMWtRHI,2018-04-27,1513983,34163,1742,477481.0,1036502.0,217.0771192989878,2.170771192989878,2.371558993727142,97.83287419651056,68.97212009803921,89.17464796696916,Viral,97.83287419651056,68.97212009803921,86.28857255712202,Hot,True,2018-04-26,1,2018-04-27,1.0
dDRfdMWtRHI,2018-04-27,1513983,34163,1742,1513983.0,0.0,0.0,0.0,2.371558993727142,1.144781144781145,68.97212009803921,21.492982830758567,Normal,1.144781144781145,68.97212009803921,28.275716726084376,Normal,False,2018-04-26,1,2018-04-27,1.0
dDRfdMWtRHI,2018-04-28,2405777,48434,2594,1513983.0,891794.0,58.903831813170946,0.5890383181317095,2.121061095853855,76.19834710743801,66.4093137254902,73.26163709285366,Hot,76.19834710743801,66.4093137254902,72.28273375465889,Emerging,True,2018-04-26,2,2018-04-27,1.0
dDRfdMWtRHI,2018-04-29,3315594,62765,3164,2405777.0,909817.0,37.818010563738866,0.3781801056373887,1.988452144623256,61.45699418426691,64.96323529411765,62.50886651722213,Hot,61.45699418426691,64.96323529411765,62.85949062820721,Emerging,True,2018-04-26,3,2018-04-27,1.0
dDRfdMWtRHI,2018-04-29,3315594,62766,3164,3315594.0,0.0,0.0,0.0,1.9884823051314486,1.144781144781145,64.96629901960785,20.291236507229154,Normal,1.144781144781145,64.96629901960785,26.673388294711827,Normal,False,2018-04-26,3,2018-04-27,1.0
dDRfdMWtRHI,2018-04-30,4337113,76178,3514,3315594.0,1021519.0,30.809532168293224,0.30809532168293224,1.8374434791069543,54.52096724823997,63.189338235294116,57.12147854435621,Growing,54.52096724823997,63.189338235294116,57.988315643061625,Growing,False,2018-04-26,4,2018-04-27,1.0
dEsZEEPWN9Y,2018-02-21,426453,6256,1190,,,,,1.7460306294011296,,61.982230392156865,,,,61.982230392156865,,,False,2018-02-21,0,2018-02-22,1.0
dEsZEEPWN9Y,2018-02-22,623157,8473,1436,426453.0,196704.0,46.12559883504161,0.4612559883504161,1.590128972313558,68.25221916131007,59.877450980392155,65.73978870703469,Hot,68.25221916131007,59.877450980392155,64.9023118889429,Emerging,True,2018-02-21,1,2018-02-22,1.0
dF6ff3tGAtI,2018-03-13,30657,3052,192,,,,,10.581596372769678,,96.75857843137254,,,,96.75857843137254,,,False,2018-03-13,0,2018-03-14,1.0
dF6ff3tGAtI,2018-03-14,39911,3366,257,30657.0,9254.0,30.185601983233845,0.30185601983233845,9.077697877778055,53.79247015610652,94.9142156862745,66.12899381515692,Hot,53.79247015610652,94.9142156862745,70.2411683681737,Emerging,True,2018-03-13,1,2018-03-14,1.0
dFZIzItyGcw,2018-01-30,79221,1520,139,,,,,2.0941417048509865,,66.11825980392156,,,,66.11825980392156,,,False,2018-01-30,0,2018-01-31,1.0
dFZIzItyGcw,2018-01-31,130337,1899,171,79221.0,51116.0,64.52329559081556,0.6452329559081557,1.5881906135633013,79.0205081114172,59.8406862745098,73.26656156034498,Hot,79.0205081114172,59.8406862745098,71.34857937665424,Emerging,True,2018-01-30,1,2018-01-31,1.0
dI5o1IJR7y8,2018-06-13,331405,25982,2684,,,,,8.649839320468914,,94.28308823529412,,,,94.28308823529412,,,False,2018-06-13,0,2018-06-14,1.0
dI5o1IJR7y8,2018-06-14,566057,34724,3462,331405.0,234652.0,70.80520812902643,0.7080520812902642,6.7459637457005215,81.72023262932355,90.22977941176471,84.27309666405588,Viral,81.72023262932355,90.22977941176471,85.12405134230002,Hot,True,2018-06-13,1,2018-06-14,1.0
dJ3YBw4ii54,2018-01-16,270340,11916,1506,,,,,4.964859066360879,,84.3719362745098,,,,84.3719362745098,,,False,2018-01-16,0,2018-01-17,1.0
dJ3YBw4ii54,2018-01-17,347427,13517,1617,270340.0,77087.0,28.514833173041353,0.28514833173041354,4.356022991880309,51.85185185185185,81.78615196078431,60.83214188453158,Hot,51.85185185185185,81.78615196078431,63.82557189542483,Emerging,True,2018-01-16,1,2018-01-17,1.0
dJ3YBw4ii54,2018-01-18,406779,14525,1659,347427.0,59352.0,17.083300952430296,0.17083300952430297,3.9785731318480058,33.85981022344659,80.02450980392157,47.70922009758908,Growing,33.85981022344659,80.02450980392157,52.325690055636585,Growing,False,2018-01-16,2,2018-01-17,1.0
dJGS5_k02rw,2018-02-10,43498,1574,201,,,,,4.080647386086716,,80.54227941176471,,,,80.54227941176471,,,False,2018-02-10,0,2018-02-11,1.0
dJGS5_k02rw,2018-02-11,94979,2442,323,43498.0,51481.0,118.35256793415789,1.183525679341579,2.911169837543036,92.37220691766146,73.4405637254902,86.69271396001008,Viral,92.37220691766146,73.4405637254902,84.79954964079295,Hot,True,2018-02-10,1,2018-02-11,1.0
dJGS5_k02rw,2018-02-12,132506,2931,411,94979.0,37527.0,39.510839238147376,0.39510839238147377,2.522149940380058,63.08539944903582,70.42585784313725,65.28753696726625,Hot,63.08539944903582,70.42585784313725,66.02158280667639,Emerging,True,2018-02-10,2,2018-02-11,1.0
dJGS5_k02rw,2018-02-13,158888,3371,421,132506.0,26382.0,19.910041809427497,0.19910041809427498,2.3865867781078496,39.00214263850628,69.11151960784314,48.03495572930733,Growing,39.00214263850628,69.11151960784314,51.04589342624102,Growing,False,2018-02-10,3,2018-02-11,1.0
dJHNMz31G8A,2018-04-22,831499,98726,4041,,,,,12.359245170469237,,98.14950980392156,,,,98.14950980392156,,,False,2018-04-22,0,2018-04-23,1.0
dJHNMz31G8A,2018-04-22,831499,98727,4041,831499.0,0.0,0.0,0.0,12.359365435195953,1.144781144781145,98.15257352941177,30.247118860170332,Normal,1.144781144781145,98.15257352941177,39.947898098633395,Normal,False,2018-04-22,0,2018-04-23,1.0
dJHNMz31G8A,2018-04-23,1288992,125180,4805,831499.0,457493.0,55.02027061968806,0.5502027061968806,10.084236364539114,73.98836853382308,96.22855392156863,80.66042415014674,Viral,73.98836853382308,96.22855392156863,82.8844426889213,Hot,True,2018-04-22,1,2018-04-23,1.0
dJHNMz31G8A,2018-04-24,1559072,138134,5035,1288992.0,270080.0,20.952806534097963,0.20952806534097962,9.18296268549496,40.8937863483318,95.0765931372549,57.148628385008735,Growing,40.8937863483318,95.0765931372549,62.566909063901036,Emerging,True,2018-04-22,2,2018-04-23,1.0
dJHNMz31G8A,2018-04-25,1669431,142736,5155,1559072.0,110359.0,7.078505675170871,0.07078505675170871,8.858766849303745,12.047750229568411,94.58333333333333,36.80842516069788,Normal,12.047750229568411,94.58333333333333,45.061983471074385,Growing,False,2018-04-22,3,2018-04-23,1.0
dJHNMz31G8A,2018-04-26,1738097,145972,5243,1669431.0,68666.0,4.11313794939713,0.0411313794939713,8.700032276679611,5.974900520355066,94.35968137254902,32.490334776013256,Normal,5.974900520355066,94.35968137254902,41.32881286123265,Growing,False,2018-04-22,4,2018-04-23,1.0
dMNHW4IAOd0,2018-06-10,837630,24279,1859,,,,,3.1204708522856155,,74.89583333333333,,,,74.89583333333333,,,False,2018-06-10,0,2018-06-11,1.0
dMNHW4IAOd0,2018-06-11,1214236,32227,2024,837630.0,376606.0,44.96090159139477,0.44960901591394775,2.8207860745357576,67.37067646158556,72.79105392156863,68.99678969958048,Hot,67.37067646158556,72.79105392156863,69.53882744557879,Emerging,True,2018-06-10,1,2018-06-11,1.0
dMNHW4IAOd0,2018-06-12,1897820,57086,2202,1214236.0,683584.0,56.297457825332145,0.5629745782533214,3.124005437818128,74.7413529231711,74.93259803921568,74.79872645798447,Hot,74.7413529231711,74.93259803921568,74.81785096958893,Emerging,True,2018-06-10,2,2018-06-11,1.0
dMNHW4IAOd0,2018-06-13,2130648,61871,2297,1897820.0,232828.0,12.268181387065159,0.1226818138706516,3.0116659344950456,23.605754514845422,74.17279411764706,38.77586639568591,Normal,23.605754514845422,74.17279411764706,43.83257035596608,Growing,False,2018-06-10,3,2018-06-11,1.0
dMcsNEm8iuU,2017-12-24,155397,1593,473,,,,,1.3294979954567976,,55.646446078431374,,,,55.646446078431374,,,False,2017-12-24,0,2017-12-25,1.0
dMcsNEm8iuU,2017-12-25,234112,1880,538,155397.0,78715.0,50.654131032130614,0.5065413103213061,1.0328389830508475,71.27640036730945,49.10539215686274,64.62509790417543,Hot,71.27640036730945,49.10539215686274,62.407997083130766,Emerging,True,2017-12-24,1,2017-12-25,1.0
dMcsNEm8iuU,2017-12-26,271812,2022,430,234112.0,37700.0,16.10340349917988,0.1610340349917988,0.9020940944476329,31.827364554637285,45.34313725490196,35.88209636471669,Normal,31.827364554637285,45.34313725490196,37.233673634743155,Normal,False,2017-12-24,2,2017-12-25,1.0
dMjGBPzCz7M,2018-06-08,33782,3292,201,,,,,10.33982594280978,,96.52879901960785,,,,96.52879901960785,,,False,2018-06-08,0,2018-06-09,1.0
dMjGBPzCz7M,2018-06-09,59726,4190,246,33782.0,25944.0,76.79829494997335,0.7679829494997336,7.427251113417942,84.00979491888583,91.91482843137256,86.38130497263184,Viral,84.00979491888583,91.91482843137256,87.17180832388053,Hot,True,2018-06-08,1,2018-06-09,1.0
dNppXNV7s3A,2017-12-07,761906,14846,977,,,,,2.076765375256265,,65.94669117647058,,,,65.94669117647058,,,False,2017-12-07,0,2017-12-08,1.0
dNppXNV7s3A,2017-12-08,1094019,17059,971,761906.0,332113.0,43.58976041663932,0.4358976041663932,1.6480518162847262,66.36669727578818,60.692401960784316,64.66440868128701,Hot,66.36669727578818,60.692401960784316,64.09697914978665,Emerging,True,2017-12-07,1,2017-12-08,1.0
dNppXNV7s3A,2017-12-09,1235830,18068,1079,1094019.0,141811.0,12.962389135837677,0.12962389135837676,1.5493231269673013,25.105601469237833,59.188112745098046,35.33035485199589,Normal,25.105601469237833,59.188112745098046,38.73860597958192,Normal,False,2017-12-07,2,2017-12-08,1.0
dNppXNV7s3A,2017-12-10,1328878,18617,1130,1235830.0,93048.0,7.5291909081346144,0.07529190908134614,1.4859904370453871,13.021120293847567,58.149509803921575,26.55963714686977,Normal,13.021120293847567,58.149509803921575,31.07247609787717,Normal,False,2017-12-07,3,2017-12-08,1.0
dP9r4AkVhgY,2017-12-23,326507,14571,712,,,,,4.680757227256996,,83.18014705882352,,,,83.18014705882352,,,False,2017-12-23,0,2017-12-24,1.0
dP9r4AkVhgY,2017-12-24,491149,17967,817,326507.0,164642.0,50.42525887653251,0.5042525887653251,3.824501322409289,71.14172023262932,79.23406862745098,73.56942475107581,Hot,71.14172023262932,79.23406862745098,74.37865959055799,Emerging,True,2017-12-23,1,2017-12-24,1.0
dP9r4AkVhgY,2017-12-25,546418,18951,881,491149.0,55269.0,11.25300061692073,0.1125300061692073,3.6294558378384316,21.438628711355985,78.14031862745098,38.44913568618448,Normal,21.438628711355985,78.14031862745098,44.119304677793984,Growing,False,2017-12-23,2,2017-12-24,1.0
dPL_3dUIU60,2018-01-09,137418,1312,520,,,,,1.3331586837241118,,55.7077205882353,,,,55.7077205882353,,,False,2018-01-09,0,2018-01-12,3.0
dPL_3dUIU60,2018-01-12,437964,3182,1165,137418.0,300546.0,218.7093393878531,2.187093393878531,0.9925473326574787,97.86960514233242,47.95343137254902,82.8947530113974,Viral,97.86960514233242,47.95343137254902,77.90313563441906,Emerging,True,2018-01-09,3,2018-01-12,3.0
dPL_3dUIU60,2018-01-13,525518,3744,1322,437964.0,87554.0,19.99114082435999,0.1999114082435999,0.9640012330690861,39.16131007040098,47.15992647058824,41.56089499045716,Growing,39.16131007040098,47.15992647058824,42.36075663047588,Growing,False,2018-01-09,4,2018-01-12,3.0
dQXJP_tv1IM,2018-01-23,74788,4368,1061,,,,,7.259185965662941,,91.5563725490196,,,,91.5563725490196,,,False,2018-01-23,0,2018-01-24,1.0
dQXJP_tv1IM,2018-01-24,105118,5221,1178,74788.0,30330.0,40.55463443333155,0.4055463443333155,6.08744458608421,63.91796755433119,88.30882352941177,71.23522434685536,Hot,63.91796755433119,88.30882352941177,73.67430994436342,Emerging,True,2018-01-23,1,2018-01-24,1.0
dR-n0nuIbB4,2017-12-09,116954,2911,225,,,,,2.6813961044513226,,71.75245098039215,,,,71.75245098039215,,,False,2017-12-09,0,2017-12-10,1.0
dR-n0nuIbB4,2017-12-10,161041,3356,263,116954.0,44087.0,37.696017237546386,0.37696017237546386,2.2472538049316633,61.33455769819406,67.68382352941177,63.23933744755937,Hot,61.33455769819406,67.68382352941177,63.87426403068115,Emerging,True,2017-12-09,1,2017-12-10,1.0
dR-n0nuIbB4,2017-12-11,174340,3513,273,161041.0,13299.0,8.258145441223043,0.08258145441223043,2.1716186761500516,14.5821854912764,66.90563725490196,30.279221020364066,Normal,14.5821854912764,66.90563725490196,35.511566196726626,Normal,False,2017-12-09,2,2017-12-10,1.0
dR-n0nuIbB4,2017-12-12,180846,3578,237,174340.0,6506.0,3.731788459332339,0.03731788459332339,2.109529655065636,5.44230180593817,66.28063725490196,23.693802440627305,Normal,5.44230180593817,66.28063725490196,29.777635985523688,Normal,False,2017-12-09,3,2017-12-10,1.0
dROvhepEATs,2018-06-02,656729,5997,933,,,,,1.0552297827566621,,49.65686274509804,,,,49.65686274509804,,,False,2018-06-02,0,2018-06-03,1.0
dROvhepEATs,2018-06-03,1261744,8786,1227,656729.0,605015.0,92.12551904971457,0.9212551904971457,0.7935841184899631,88.09305172941536,41.52573529411765,74.12285679882605,Hot,88.09305172941536,41.52573529411765,69.46612515529628,Emerging,True,2018-06-02,1,2018-06-03,1.0
dRbzWTnwKgU,2018-03-28,393879,2491,259,,,,,0.6981839600486444,,37.57046568627451,,,,37.57046568627451,,,False,2018-03-28,0,2018-03-29,1.0
