video_id,trending_date,views,view_growth,view_growth_pct,view_velocity,engagement_rate,emerging_trend_score,emerging_status,trend_alert
GEtv4M4iA38,2017-12-19,98323,11269.0,12.944838835665221,0.1294483883566522,0.9061969223884544,33.21780303030303,Normal,False
lJAySKHHg5k,2018-05-20,1229302,219547.0,21.74260092794787,0.2174260092794787,0.4012032844654934,33.21685774860909,Normal,False
cpkxJ1y_0V4,2017-11-16,152194,25413.0,20.04480166586476,0.20044801665864762,0.46782396152279326,33.209957192243294,Normal,False
r9xEA5XGWSo,2018-01-08,610909,63984.0,11.698861818348037,0.11698861818348037,1.044509084004328,33.20945079133582,Normal,False
h_NGhwffiiE,2018-03-28,126967,24508.0,23.919811827169895,0.23919811827169896,0.32055573495475204,33.200217414789606,Normal,False
OVKjMIwPqaM,2017-12-16,1326274,312444.0,30.81818450825089,0.3081818450825089,0.018397405061095974,33.19541335818073,Normal,False
_07-k5kkrlo,2018-02-21,763757,108162.0,16.498295441545466,0.16498295441545466,0.6330547543263106,33.19157146329606,Normal,False
Gwh1XjDMUwo,2018-01-16,500043,18743.0,3.894244753791814,0.03894244753791814,3.0495377397543812,33.189258899151945,Normal,False
5y7AJm8WbDs,2017-11-22,86168,19276.0,28.816599892363808,0.2881659989236381,0.15899173707176678,33.188107681088965,Normal,False
JEf1rvI32Wc,2018-03-13,1172737,214396.0,22.371577549118737,0.22371577549118737,0.3759581218977486,33.17952249770431,Normal,False
tBibHSnMJGo,2018-01-09,1938051,101710.0,5.538731640800918,0.05538731640800918,2.4486455722785414,33.174066871927835,Normal,False
SuL-JnQsiKc,2018-04-04,2366078,271788.0,12.97757235148905,0.1297757235148905,0.8980261851046331,33.16750391616702,Normal,False
qJBpJTaiYSk,2018-04-23,214122,18941.0,9.704325728426436,0.09704325728426437,1.3539010470666255,33.15924958137525,Normal,False
_J_P9HIaeds,2018-04-04,1944918,233425.0,13.63867687451833,0.1363867687451833,0.8324258400611234,33.15442189272403,Normal,False
7go3ll78b4Y,2018-04-16,248997,57694.0,30.158439752643712,0.3015843975264371,0.095583480925473,33.151721087884184,Normal,False
N9fZx7ANM20,2018-04-02,256504,20412.0,8.645782152720125,0.08645782152720125,1.571515453950036,33.14830456976179,Normal,False
W7S4jPxaPno,2018-05-15,5237190,828990.0,18.80563495304206,0.18805634953042058,0.5193051999259145,33.14498595581483,Normal,False
g8kzR3wEk-E,2018-01-02,3259766,80463.0,2.5308377339309907,0.025308377339309907,3.417760661348084,33.138760600659,Normal,False
iU8Sporf96c,2018-01-15,287169,33949.0,13.406918884764238,0.13406918884764238,0.8510667934212954,33.13140428347648,Normal,False
H004NqRA-_c,2018-02-18,116692,24874.0,27.09054869415583,0.2709054869415583,0.21423919377506598,33.1010506130827,Normal,False
k2sFR6O6AQE,2018-04-21,1048288,89717.0,9.359452768756826,0.09359452768756826,1.4175493757440703,33.097185086155676,Normal,False
TqyI5sW7hNU,2018-02-06,771286,176900.0,29.761804618547544,0.29761804618547544,0.11694753956379346,33.09684073353859,Normal,False
XlrLFPj3Agc,2018-03-10,808076,53557.0,7.098164526009286,0.07098164526009286,1.9547666308614535,33.082786420353266,Normal,False
K6JyjjNnTlg,2017-11-17,368957,40832.0,12.444038095238096,0.12444038095238096,0.948891063186225,33.07869470102091,Normal,False
jVXS5p7qgsQ,2018-01-27,60849,8236.0,15.653925835820045,0.15653925835820046,0.6754424887837105,33.0736576999946,Normal,False
7Y0GSMYRCzA,2018-04-01,529995,84329.0,18.922017833983297,0.18922017833983296,0.5103821734167303,33.07011626964836,Normal,False
kuKF1WICu2M,2018-01-31,3700611,671689.0,22.17584341887972,0.22175843418879718,0.3806938908196511,33.06452222762383,Normal,False
Mc7buNfZm30,2018-05-01,771064,113745.0,17.30438341201152,0.1730438341201152,0.5863326520236971,33.055893156160536,Normal,False
BGJc2BeunGc,2018-03-12,2644752,132706.0,5.282785426699989,0.05282785426699989,2.49187825550373,33.05547115540431,Normal,False
eRyvGUC3yHs,2018-01-16,1162984,103386.0,9.757096559261154,0.09757096559261154,1.330886753386117,33.055039026629935,Normal,False
NxvzisNwyQI,2018-04-04,1034439,104179.0,11.198912132092104,0.11198912132092104,1.0949896513955872,33.045863042186575,Normal,False
IIEuvbfiu-8,2018-01-23,1824342,324090.0,21.602370801705316,0.21602370801705317,0.40008945691103975,33.029506292875276,Normal,False
myAPbq_IjTU,2018-02-18,415584,59173.0,16.602461764648115,0.16602461764648116,0.6188881188881189,33.02724436882191,Normal,False
jvuQ0CHHd3k,2017-12-30,385397,27377.0,7.646779509524608,0.07646779509524608,1.7968484445909025,33.0257724301842,Normal,False
Lw7OucL_k8s,2018-01-26,1447816,280687.0,24.0493552983432,0.240493552983432,0.31005321118153134,33.024877788580994,Normal,False
D7q5y2chaTk,2018-06-12,1483661,219984.0,17.40824593626378,0.17408245936263778,0.5785688240103366,33.02389199481445,Normal,False
cJKYJT6_j3A,2018-01-24,90046,13605.0,17.79804031867715,0.1779804031867715,0.5608244674943917,33.02351725814293,Normal,False
Yj_TU3fJBk4,2018-03-26,1365475,256455.0,23.124470253016177,0.23124470253016177,0.342737875098409,33.02076243720629,Normal,False
WyIfwSUz0LQ,2018-04-22,870260,82235.0,10.435582627454714,0.10435582627454715,1.2038930894215523,33.00147869064982,Normal,False
SrmBuGll6No,2017-11-17,683585,139510.0,25.64168542939852,0.2564168542939852,0.25337010028014073,33.00031396856263,Normal,False
QRlkGbr_Pr0,2018-05-19,1388694,74376.0,5.658904466042465,0.05658904466042465,2.3659639920673667,32.98399097931184,Normal,False
PuzzJJ785dc,2017-11-19,76050,9552.0,14.364341784715329,0.1436434178471533,0.7587113740959894,32.97711405498839,Normal,False
6ZfuNTqbHE8,2017-12-07,89930713,2481260.0,2.8373648031852183,0.028373648031852182,3.2854682248543945,32.963346702317295,Normal,False
MLn_llHg9PA,2017-12-17,603254,73651.0,13.906832098760768,0.13906832098760769,0.7968451100199916,32.96172621941338,Normal,False
uBYzYji4rmE,2018-05-20,4539805,196436.0,4.522664318873206,0.04522664318873206,2.7330909587526335,32.95947779938422,Normal,False
q2gICJFG6uw,2018-03-24,29503026,2793501.0,10.458819466089345,0.10458819466089345,1.1938368627001177,32.954872927132286,Normal,False
0ZZUZ8cBtVg,2017-12-30,206129,30013.0,17.04160893956256,0.1704160893956256,0.5928326436357815,32.95196956192946,Normal,False
